"cvss2_score","cve","updated","severity","condition","cvss3_score","Title","Architecture","Version","external_references","detection_time","Name","published"
4.3,"CVE-2019-16935","2023-01-19","Medium","greater than or equal 3.6.0 and less than 3.6.10",6.1,"CVE-2019-16935 affects Python 3.6.5 (32-bit)"," ","3.6.5150.0","[""http://lists.opensuse.org/opensuse-security-announce/2019-10/msg00062.html"",""http://lists.opensuse.org/opensuse-security-announce/2019-10/msg00063.html"",""http://lists.opensuse.org/opensuse-security-announce/2019-11/msg00012.html"",""http://lists.opensuse.org/opensuse-security-announce/2019-11/msg00021.html"",""http://lists.opensuse.org/opensuse-security-announce/2020-01/msg00040.html"",""https://bugs.python.org/issue38243"",""https://github.com/python/cpython/blob/35c0809158be7feae4c4f877a08b93baea2d8291/Lib/xmlrpc/server.py#L897"",""https://github.com/python/cpython/blob/e007860b8b3609ce0bc62b1780efaa06241520bd/Lib/DocXMLRPCServer.py#L213"",""https://github.com/python/cpython/pull/16373"",""https://lists.debian.org/debian-lts-announce/2020/07/msg00011.html"",""https://lists.debian.org/debian-lts-announce/2021/04/msg00015.html"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/4X3HW5JRZ7GCPSR7UHJOLD7AWLTQCDVR/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/BEARDOTXCYPYELKBD2KWZ27GSPXDI3GQ/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/COATURTCY7G67AYI6UDV5B2JZTBCKIDX/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/JCPGLTTOBB3QEARDX4JOYURP6ELNNA2V/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/K7HNVIFMETMFWWWUNTB72KYJYXCZOS5V/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/M34WOYCDKTDE5KLUACE2YIEH7D37KHRX/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/OYGESQSGIHDCIGOBVF7VXCMIE6YDWRYB/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/ZBTGPBUABGXZ7WH7677OEM3NSP6ZEA76/"",""https://security.netapp.com/advisory/ntap-20191017-0004/"",""https://usn.ubuntu.com/4151-1/"",""https://usn.ubuntu.com/4151-2/"",""https://www.oracle.com/security-alerts/cpujul2020.html"",""https://nvd.nist.gov/vuln/detail/CVE-2019-16935""]","2023-09-11T22:17:54+00:00","Python 3.6.5 (32-bit)","2019-09-28"
5,"CVE-2019-16056","2023-02-28","High","greater than or equal 3.6.0 and less than or equal 3.6.9",7.5,"CVE-2019-16056 affects Python 3.6.5 (32-bit)"," ","3.6.5150.0","[""http://lists.opensuse.org/opensuse-security-announce/2019-10/msg00062.html"",""http://lists.opensuse.org/opensuse-security-announce/2019-10/msg00063.html"",""http://lists.opensuse.org/opensuse-security-announce/2019-11/msg00012.html"",""http://lists.opensuse.org/opensuse-security-announce/2019-11/msg00021.html"",""http://lists.opensuse.org/opensuse-security-announce/2020-01/msg00040.html"",""https://access.redhat.com/errata/RHSA-2019:3725"",""https://access.redhat.com/errata/RHSA-2019:3948"",""https://bugs.python.org/issue34155"",""https://github.com/python/cpython/commit/8cb65d1381b027f0b09ee36bfed7f35bb4dec9a9"",""https://lists.apache.org/thread.html/r1b103833cb5bc8466e24ff0ecc5e75b45a705334ab6a444e64e840a0@%3Cissues.bookkeeper.apache.org%3E"",""https://lists.debian.org/debian-lts-announce/2019/09/msg00018.html"",""https://lists.debian.org/debian-lts-announce/2019/09/msg00019.html"",""https://lists.debian.org/debian-lts-announce/2020/07/msg00011.html"",""https://lists.debian.org/debian-lts-announce/2020/08/msg00034.html"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/4X3HW5JRZ7GCPSR7UHJOLD7AWLTQCDVR/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/BEARDOTXCYPYELKBD2KWZ27GSPXDI3GQ/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/COATURTCY7G67AYI6UDV5B2JZTBCKIDX/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/E2HP37NUVLQSBW3J735A2DQDOZ4ZGBLY/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/ER6LONC2B2WYIO56GBQUDU6QTWZDPUNQ/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/JCPGLTTOBB3QEARDX4JOYURP6ELNNA2V/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/K4KZEFP6E4YPYB52AF4WXCUDSGQOTF37/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/K7HNVIFMETMFWWWUNTB72KYJYXCZOS5V/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/M34WOYCDKTDE5KLUACE2YIEH7D37KHRX/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/NF3DRDGMVIRYNZMSLJIHNW47HOUQYXVG/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/OYGESQSGIHDCIGOBVF7VXCMIE6YDWRYB/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/QASRD4E2G65GGEHYKVHYCXB2XWAGTNL4/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/QP46PQSUKYPGWTADQ67NOV3BUN6JM34Z/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/SDQQ56P7ZZR64XV5DUVWNSNXKKEXUG2J/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/ZBTGPBUABGXZ7WH7677OEM3NSP6ZEA76/"",""https://security.netapp.com/advisory/ntap-20190926-0005/"",""https://usn.ubuntu.com/4151-1/"",""https://usn.ubuntu.com/4151-2/"",""https://www.oracle.com/security-alerts/cpuapr2020.html"",""https://www.oracle.com/security-alerts/cpujul2020.html"",""https://nvd.nist.gov/vuln/detail/CVE-2019-16056""]","2023-09-11T22:17:54+00:00","Python 3.6.5 (32-bit)","2019-09-06"
5,"CVE-2019-15903","2022-07-28","High","greater than or equal 3.6.0 and less than 3.6.10",7.5,"CVE-2019-15903 affects Python 3.6.5 (32-bit)"," ","3.6.5150.0","[""http://lists.opensuse.org/opensuse-security-announce/2019-09/msg00080.html"",""http://lists.opensuse.org/opensuse-security-announce/2019-09/msg00081.html"",""http://lists.opensuse.org/opensuse-security-announce/2019-11/msg00000.html"",""http://lists.opensuse.org/opensuse-security-announce/2019-11/msg00002.html"",""http://lists.opensuse.org/opensuse-security-announce/2019-11/msg00003.html"",""http://lists.opensuse.org/opensuse-security-announce/2019-11/msg00013.html"",""http://lists.opensuse.org/opensuse-security-announce/2019-11/msg00016.html"",""http://lists.opensuse.org/opensuse-security-announce/2019-11/msg00017.html"",""http://lists.opensuse.org/opensuse-security-announce/2019-11/msg00018.html"",""http://lists.opensuse.org/opensuse-security-announce/2019-11/msg00019.html"",""http://lists.opensuse.org/opensuse-security-announce/2020-01/msg00008.html"",""http://lists.opensuse.org/opensuse-security-announce/2020-01/msg00040.html"",""http://packetstormsecurity.com/files/154503/Slackware-Security-Advisory-expat-Updates.html"",""http://packetstormsecurity.com/files/154927/Slackware-Security-Advisory-python-Updates.html"",""http://packetstormsecurity.com/files/154947/Slackware-Security-Advisory-mozilla-firefox-Updates.html"",""http://seclists.org/fulldisclosure/2019/Dec/23"",""http://seclists.org/fulldisclosure/2019/Dec/26"",""http://seclists.org/fulldisclosure/2019/Dec/27"",""http://seclists.org/fulldisclosure/2019/Dec/30"",""https://access.redhat.com/errata/RHSA-2019:3210"",""https://access.redhat.com/errata/RHSA-2019:3237"",""https://access.redhat.com/errata/RHSA-2019:3756"",""https://github.com/libexpat/libexpat/commit/c20b758c332d9a13afbbb276d30db1d183a85d43"",""https://github.com/libexpat/libexpat/issues/317"",""https://github.com/libexpat/libexpat/issues/342"",""https://github.com/libexpat/libexpat/pull/318"",""https://lists.debian.org/debian-lts-announce/2019/11/msg00006.html"",""https://lists.debian.org/debian-lts-announce/2019/11/msg00017.html"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/A4TZKPJFTURRLXIGLB34WVKQ5HGY6JJA/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/BDUTI5TVQWIGGQXPEVI4T2ENHFSBMIBP/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/S26LGXXQ7YF2BP3RGOWELBFKM6BHF6UG/"",""https://seclists.org/bugtraq/2019/Dec/17"",""https://seclists.org/bugtraq/2019/Dec/21"",""https://seclists.org/bugtraq/2019/Dec/23"",""https://seclists.org/bugtraq/2019/Nov/1"",""https://seclists.org/bugtraq/2019/Nov/24"",""https://seclists.org/bugtraq/2019/Oct/29"",""https://seclists.org/bugtraq/2019/Sep/30"",""https://seclists.org/bugtraq/2019/Sep/37"",""https://security.gentoo.org/glsa/201911-08"",""https://security.netapp.com/advisory/ntap-20190926-0004/"",""https://support.apple.com/kb/HT210785"",""https://support.apple.com/kb/HT210788"",""https://support.apple.com/kb/HT210789"",""https://support.apple.com/kb/HT210790"",""https://support.apple.com/kb/HT210793"",""https://support.apple.com/kb/HT210794"",""https://support.apple.com/kb/HT210795"",""https://usn.ubuntu.com/4132-1/"",""https://usn.ubuntu.com/4132-2/"",""https://usn.ubuntu.com/4165-1/"",""https://usn.ubuntu.com/4202-1/"",""https://usn.ubuntu.com/4335-1/"",""https://www.debian.org/security/2019/dsa-4530"",""https://www.debian.org/security/2019/dsa-4549"",""https://www.debian.org/security/2019/dsa-4571"",""https://www.oracle.com/security-alerts/cpuapr2020.html"",""https://www.oracle.com/security-alerts/cpuoct2020.html"",""https://www.tenable.com/security/tns-2021-11"",""https://nvd.nist.gov/vuln/detail/CVE-2019-15903""]","2023-09-11T22:17:54+00:00","Python 3.6.5 (32-bit)","2019-09-04"
5,"CVE-2018-20852","2020-08-22","Medium","greater than or equal 3.6.0 and less than 3.6.9",5.3,"CVE-2018-20852 affects Python 3.6.5 (32-bit)"," ","3.6.5150.0","[""http://lists.opensuse.org/opensuse-security-announce/2019-08/msg00071.html"",""http://lists.opensuse.org/opensuse-security-announce/2019-08/msg00074.html"",""http://lists.opensuse.org/opensuse-security-announce/2020-01/msg00040.html"",""https://access.redhat.com/errata/RHSA-2019:3725"",""https://access.redhat.com/errata/RHSA-2019:3948"",""https://bugs.python.org/issue35121"",""https://lists.debian.org/debian-lts-announce/2019/08/msg00022.html"",""https://lists.debian.org/debian-lts-announce/2019/08/msg00040.html"",""https://lists.debian.org/debian-lts-announce/2020/07/msg00011.html"",""https://lists.debian.org/debian-lts-announce/2020/08/msg00034.html"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/COATURTCY7G67AYI6UDV5B2JZTBCKIDX/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/K7HNVIFMETMFWWWUNTB72KYJYXCZOS5V/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/ZBTGPBUABGXZ7WH7677OEM3NSP6ZEA76/"",""https://python-security.readthedocs.io/vuln/cookie-domain-check.html"",""https://security.gentoo.org/glsa/202003-26"",""https://usn.ubuntu.com/4127-1/"",""https://usn.ubuntu.com/4127-2/"",""https://www.oracle.com/security-alerts/cpuapr2020.html"",""https://nvd.nist.gov/vuln/detail/CVE-2018-20852""]","2023-09-11T22:17:54+00:00","Python 3.6.5 (32-bit)","2019-07-13"
5,"CVE-2019-10160","2023-02-12","Critical","greater than or equal 3.6.0 and less than 3.6.9",9.8,"CVE-2019-10160 affects Python 3.6.5 (32-bit)"," ","3.6.5150.0","[""http://lists.opensuse.org/opensuse-security-announce/2019-08/msg00042.html"",""http://lists.opensuse.org/opensuse-security-announce/2020-01/msg00040.html"",""https://access.redhat.com/errata/RHSA-2019:1587"",""https://access.redhat.com/errata/RHSA-2019:1700"",""https://access.redhat.com/errata/RHSA-2019:2437"",""https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2019-10160"",""https://github.com/python/cpython/commit/250b62acc59921d399f0db47db3b462cd6037e09"",""https://github.com/python/cpython/commit/8d0ef0b5edeae52960c7ed05ae8a12388324f87e"",""https://github.com/python/cpython/commit/f61599b050c621386a3fc6bc480359e2d3bb93de"",""https://github.com/python/cpython/commit/fd1771dbdd28709716bd531580c40ae5ed814468"",""https://lists.apache.org/thread.html/r1b103833cb5bc8466e24ff0ecc5e75b45a705334ab6a444e64e840a0%40%3Cissues.bookkeeper.apache.org%3E"",""https://lists.debian.org/debian-lts-announce/2019/06/msg00022.html"",""https://lists.debian.org/debian-lts-announce/2020/07/msg00011.html"",""https://lists.debian.org/debian-lts-announce/2020/08/msg00034.html"",""https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/2ORNTF62QPLMJXIQ7KTZQ2776LMIXEKL/"",""https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/44TS66GJMO5H3RLMVZEBGEFTB6O2LJJU/"",""https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/4X3HW5JRZ7GCPSR7UHJOLD7AWLTQCDVR/"",""https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/E2HP37NUVLQSBW3J735A2DQDOZ4ZGBLY/"",""https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/ER6LONC2B2WYIO56GBQUDU6QTWZDPUNQ/"",""https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/HQEQLXLOCR3SNM3AA5RRYJFQ5AZBYJ4L/"",""https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/JCPGLTTOBB3QEARDX4JOYURP6ELNNA2V/"",""https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/KRYFIMISZ47NTAU3XWZUOFB7CYL62KES/"",""https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/M34WOYCDKTDE5KLUACE2YIEH7D37KHRX/"",""https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/NF3DRDGMVIRYNZMSLJIHNW47HOUQYXVG/"",""https://python-security.readthedocs.io/vuln/urlsplit-nfkc-normalization2.html"",""https://security.netapp.com/advisory/ntap-20190617-0003/"",""https://usn.ubuntu.com/4127-1/"",""https://usn.ubuntu.com/4127-2/"",""https://nvd.nist.gov/vuln/detail/CVE-2019-10160""]","2023-09-11T22:17:54+00:00","Python 3.6.5 (32-bit)","2019-06-07"
6.4,"CVE-2019-9948","2022-06-30","Critical","greater than or equal 3.6.0 and less than 3.6.9",9.1,"CVE-2019-9948 affects Python 3.6.5 (32-bit)"," ","3.6.5150.0","[""http://lists.opensuse.org/opensuse-security-announce/2019-04/msg00092.html"",""http://lists.opensuse.org/opensuse-security-announce/2019-06/msg00050.html"",""http://packetstormsecurity.com/files/154927/Slackware-Security-Advisory-python-Updates.html"",""http://www.securityfocus.com/bid/107549"",""https://access.redhat.com/errata/RHSA-2019:1700"",""https://access.redhat.com/errata/RHSA-2019:2030"",""https://access.redhat.com/errata/RHSA-2019:3335"",""https://access.redhat.com/errata/RHSA-2019:3520"",""https://bugs.python.org/issue35907"",""https://github.com/python/cpython/pull/11842"",""https://lists.apache.org/thread.html/r1b103833cb5bc8466e24ff0ecc5e75b45a705334ab6a444e64e840a0@%3Cissues.bookkeeper.apache.org%3E"",""https://lists.debian.org/debian-lts-announce/2019/06/msg00022.html"",""https://lists.debian.org/debian-lts-announce/2019/07/msg00011.html"",""https://lists.debian.org/debian-lts-announce/2020/07/msg00011.html"",""https://lists.debian.org/debian-lts-announce/2020/08/msg00034.html"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/HQEQLXLOCR3SNM3AA5RRYJFQ5AZBYJ4L/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/KRYFIMISZ47NTAU3XWZUOFB7CYL62KES/"",""https://seclists.org/bugtraq/2019/Oct/29"",""https://security.gentoo.org/glsa/202003-26"",""https://security.netapp.com/advisory/ntap-20190404-0004/"",""https://usn.ubuntu.com/4127-1/"",""https://usn.ubuntu.com/4127-2/"",""https://nvd.nist.gov/vuln/detail/CVE-2019-9948""]","2023-09-11T22:17:54+00:00","Python 3.6.5 (32-bit)","2019-03-23"
4.3,"CVE-2019-9947","2022-08-16","Medium","greater than or equal 3.6.0 and less than 3.6.9",6.1,"CVE-2019-9947 affects Python 3.6.5 (32-bit)"," ","3.6.5150.0","[""http://lists.opensuse.org/opensuse-security-announce/2019-10/msg00062.html"",""http://lists.opensuse.org/opensuse-security-announce/2019-10/msg00063.html"",""http://lists.opensuse.org/opensuse-security-announce/2020-01/msg00040.html"",""http://www.openwall.com/lists/oss-security/2021/02/04/2"",""https://access.redhat.com/errata/RHSA-2019:1260"",""https://access.redhat.com/errata/RHSA-2019:2030"",""https://access.redhat.com/errata/RHSA-2019:3335"",""https://access.redhat.com/errata/RHSA-2019:3520"",""https://access.redhat.com/errata/RHSA-2019:3725"",""https://bugs.python.org/issue35906"",""https://lists.debian.org/debian-lts-announce/2019/06/msg00022.html"",""https://lists.debian.org/debian-lts-announce/2019/06/msg00023.html"",""https://lists.debian.org/debian-lts-announce/2019/06/msg00026.html"",""https://lists.debian.org/debian-lts-announce/2020/07/msg00011.html"",""https://lists.debian.org/debian-lts-announce/2020/08/msg00034.html"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/JMWSKTNOHSUOT3L25QFJAVCFYZX46FYK/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/JXASHCDD4PQFKTMKQN4YOP5ZH366ABN4/"",""https://security.gentoo.org/glsa/202003-26"",""https://security.netapp.com/advisory/ntap-20190404-0004/"",""https://usn.ubuntu.com/4127-1/"",""https://usn.ubuntu.com/4127-2/"",""https://nvd.nist.gov/vuln/detail/CVE-2019-9947""]","2023-09-11T22:17:54+00:00","Python 3.6.5 (32-bit)","2019-03-23"
4.3,"CVE-2019-9740","2022-08-16","Medium","greater than or equal 3.6.0 and less than 3.6.9",6.1,"CVE-2019-9740 affects Python 3.6.5 (32-bit)"," ","3.6.5150.0","[""http://lists.opensuse.org/opensuse-security-announce/2019-09/msg00039.html"",""http://lists.opensuse.org/opensuse-security-announce/2019-09/msg00041.html"",""http://packetstormsecurity.com/files/154927/Slackware-Security-Advisory-python-Updates.html"",""http://www.openwall.com/lists/oss-security/2021/02/04/2"",""http://www.securityfocus.com/bid/107466"",""https://access.redhat.com/errata/RHSA-2019:1260"",""https://access.redhat.com/errata/RHSA-2019:2030"",""https://access.redhat.com/errata/RHSA-2019:3335"",""https://access.redhat.com/errata/RHSA-2019:3520"",""https://access.redhat.com/errata/RHSA-2019:3725"",""https://bugs.python.org/issue36276"",""https://lists.debian.org/debian-lts-announce/2019/06/msg00022.html"",""https://lists.debian.org/debian-lts-announce/2019/06/msg00023.html"",""https://lists.debian.org/debian-lts-announce/2019/06/msg00026.html"",""https://lists.debian.org/debian-lts-announce/2020/07/msg00011.html"",""https://lists.debian.org/debian-lts-announce/2020/08/msg00034.html"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/2ORNTF62QPLMJXIQ7KTZQ2776LMIXEKL/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/44TS66GJMO5H3RLMVZEBGEFTB6O2LJJU/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/4X3HW5JRZ7GCPSR7UHJOLD7AWLTQCDVR/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/JCPGLTTOBB3QEARDX4JOYURP6ELNNA2V/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/JMWSKTNOHSUOT3L25QFJAVCFYZX46FYK/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/JXASHCDD4PQFKTMKQN4YOP5ZH366ABN4/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/M34WOYCDKTDE5KLUACE2YIEH7D37KHRX/"",""https://seclists.org/bugtraq/2019/Oct/29"",""https://security.gentoo.org/glsa/202003-26"",""https://security.netapp.com/advisory/ntap-20190619-0005/"",""https://usn.ubuntu.com/4127-1/"",""https://usn.ubuntu.com/4127-2/"",""https://www.oracle.com/security-alerts/cpujul2022.html"",""https://nvd.nist.gov/vuln/detail/CVE-2019-9740""]","2023-09-11T22:17:54+00:00","Python 3.6.5 (32-bit)","2019-03-13"
5,"CVE-2019-9636","2022-07-25","Critical","greater than or equal 3.6.0 and less than 3.6.9",9.8,"CVE-2019-9636 affects Python 3.6.5 (32-bit)"," ","3.6.5150.0","[""http://lists.opensuse.org/opensuse-security-announce/2019-04/msg00092.html"",""http://lists.opensuse.org/opensuse-security-announce/2019-04/msg00097.html"",""http://lists.opensuse.org/opensuse-security-announce/2019-05/msg00024.html"",""http://lists.opensuse.org/opensuse-security-announce/2019-06/msg00050.html"",""http://lists.opensuse.org/opensuse-security-announce/2019-08/msg00042.html"",""http://lists.opensuse.org/opensuse-security-announce/2020-01/msg00040.html"",""http://www.securityfocus.com/bid/107400"",""https://access.redhat.com/errata/RHBA-2019:0763"",""https://access.redhat.com/errata/RHBA-2019:0764"",""https://access.redhat.com/errata/RHBA-2019:0959"",""https://access.redhat.com/errata/RHSA-2019:0710"",""https://access.redhat.com/errata/RHSA-2019:0765"",""https://access.redhat.com/errata/RHSA-2019:0806"",""https://access.redhat.com/errata/RHSA-2019:0902"",""https://access.redhat.com/errata/RHSA-2019:0981"",""https://access.redhat.com/errata/RHSA-2019:0997"",""https://access.redhat.com/errata/RHSA-2019:1467"",""https://access.redhat.com/errata/RHSA-2019:2980"",""https://access.redhat.com/errata/RHSA-2019:3170"",""https://bugs.python.org/issue36216"",""https://github.com/python/cpython/pull/12201"",""https://lists.debian.org/debian-lts-announce/2019/06/msg00022.html"",""https://lists.debian.org/debian-lts-announce/2019/06/msg00023.html"",""https://lists.debian.org/debian-lts-announce/2020/07/msg00011.html"",""https://lists.debian.org/debian-lts-announce/2020/08/msg00034.html"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/2ORNTF62QPLMJXIQ7KTZQ2776LMIXEKL/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/44TS66GJMO5H3RLMVZEBGEFTB6O2LJJU/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/46PVWY5LFP4BRPG3BVQ5QEEFYBVEXHCK/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/4X3HW5JRZ7GCPSR7UHJOLD7AWLTQCDVR/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/AEZ5IQT7OF7Q2NCGIVABOWYGKO7YU3NJ/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/CFBAAGM27H73OLYBUA2IAZFSUN6KGLME/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/D3LXPABKVLFYUHRYJPM3CSS5MS6FXKS7/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/E2HP37NUVLQSBW3J735A2DQDOZ4ZGBLY/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/ER6LONC2B2WYIO56GBQUDU6QTWZDPUNQ/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/HQEQLXLOCR3SNM3AA5RRYJFQ5AZBYJ4L/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/ICBEGRHIPHWPG2VGYS6R4EVKVUUF4AQW/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/IFAXBEY2TGOBDRKTR556JBXBVFSAKD6I/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/JCPGLTTOBB3QEARDX4JOYURP6ELNNA2V/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/JMWSKTNOHSUOT3L25QFJAVCFYZX46FYK/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/JSKPGPZQNTAULHW4UH63KGOOUIDE4RRB/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/JXASHCDD4PQFKTMKQN4YOP5ZH366ABN4/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/KRYFIMISZ47NTAU3XWZUOFB7CYL62KES/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/L25RTMKCF62DLC2XVSNXGX7C7HXISLVM/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/M34WOYCDKTDE5KLUACE2YIEH7D37KHRX/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/TR6GCO3WTV4D5L23WTCBF275VE6BVNI3/"",""https://python-security.readthedocs.io/vuln/urlsplit-nfkc-normalization.html"",""https://security.gentoo.org/glsa/202003-26"",""https://security.netapp.com/advisory/ntap-20190517-0001/"",""https://usn.ubuntu.com/4127-1/"",""https://usn.ubuntu.com/4127-2/"",""https://www.oracle.com/security-alerts/cpujan2020.html"",""https://www.oracle.com/security-alerts/cpujul2022.html"",""https://nvd.nist.gov/vuln/detail/CVE-2019-9636""]","2023-09-11T22:17:54+00:00","Python 3.6.5 (32-bit)","2019-03-08"
5,"CVE-2018-20406","2020-10-29","High","greater than or equal 3.4.0 and less than 3.7.1",7.5,"CVE-2018-20406 affects Python 3.6.5 (32-bit)"," ","3.6.5150.0","[""http://lists.opensuse.org/opensuse-security-announce/2020-01/msg00040.html"",""https://access.redhat.com/errata/RHSA-2019:3725"",""https://bugs.python.org/issue34656"",""https://github.com/python/cpython/commit/a4ae828ee416a66d8c7bf5ee71d653c2cc6a26dd"",""https://lists.debian.org/debian-lts-announce/2019/02/msg00011.html"",""https://lists.debian.org/debian-lts-announce/2020/07/msg00011.html"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/46PVWY5LFP4BRPG3BVQ5QEEFYBVEXHCK/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/AEZ5IQT7OF7Q2NCGIVABOWYGKO7YU3NJ/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/D3LXPABKVLFYUHRYJPM3CSS5MS6FXKS7/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/ICBEGRHIPHWPG2VGYS6R4EVKVUUF4AQW/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/JSKPGPZQNTAULHW4UH63KGOOUIDE4RRB/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/TR6GCO3WTV4D5L23WTCBF275VE6BVNI3/"",""https://security.netapp.com/advisory/ntap-20190416-0010/"",""https://usn.ubuntu.com/4127-1/"",""https://usn.ubuntu.com/4127-2/"",""https://nvd.nist.gov/vuln/detail/CVE-2018-20406""]","2023-09-11T22:17:54+00:00","Python 3.6.5 (32-bit)","2018-12-23"
